method,dataset,sample_id,loss,perplexity,latency,depth,layer_reduction,configuration,attention_mode,ffn_mode,confidence,rollback,executed_depth,relative_flops,active_parameters,sequence_length,proposed_configuration,fallback_applied,stability_status,volatility,stability_score,answer_loss,correct,generated,question
A6_depth_ffn,short_qa,12,8.04882526397705,3130.1157509263735,0.021602199994958937,8,0.33333333333333337,medium,full,partial,0.7067797319011154,False,8,0.445165476963011,37816320,15,medium,False,,,,18.378589630126953,False, yes yes yes yes yes yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah yeah,Which planet is known as the Red Planet?
A6_depth_ffn,short_qa,13,7.77446174621582,2379.0624160554676,0.015604800006258301,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,9.757336616516113,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the chemical symbol for oxygen?
A6_depth_ffn,short_qa,14,7.729773998260498,2275.0879688423715,0.014498799995635636,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,20.60324478149414,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the chemical symbol for gold?
A6_depth_ffn,short_qa,15,8.579343795776367,5320.612970814963,0.013875600008759648,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,21.633094787597656,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the chemical symbol for iron?
A6_depth_ffn,short_qa,16,9.697514533996582,16277.100699682444,0.014819599993643351,8,0.33333333333333337,medium,full,partial,0.8230328409537006,False,8,0.445165476963011,37816320,15,medium,False,,,,22.358266830444336,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What gas do plants absorb from the air?
A6_depth_ffn,short_qa,17,7.392961502075195,1624.5099857770235,0.0236163000081433,8,0.33333333333333337,medium,full,partial,0.7095196152280409,False,8,0.44521337946943484,37816320,16,medium,False,,,,7.684540748596191,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the freezing point of water in Celsius?
A6_depth_ffn,short_qa,18,7.174644470214844,1305.8957336166281,0.019370099995285273,8,0.33333333333333337,medium,full,partial,0.7095196152280409,False,8,0.44521337946943484,37816320,16,medium,False,,,,9.795435905456543,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the boiling point of water in Celsius?
A6_depth_ffn,short_qa,19,6.043326377868652,421.2920833770763,0.0170230000076117,8,0.33333333333333337,medium,full,partial,0.5440867421577419,False,8,0.44511755372854467,37816320,14,medium,False,,,,9.76114559173584,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,How many days are in a week?
A6_depth_ffn,short_qa,20,6.158083438873291,472.52158993464997,0.023304600006667897,8,0.33333333333333337,medium,full,partial,0.5440867421577419,False,8,0.44511755372854467,37816320,14,medium,False,,,,8.95718002319336,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,How many months are in a year?
A6_depth_ffn,short_qa,21,5.867194175720215,353.2564130136692,0.01889619999565184,8,0.33333333333333337,medium,full,partial,0.5440867421577419,False,8,0.44511755372854467,37816320,14,medium,False,,,,11.337912559509277,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,How many hours are in a day?
A6_depth_ffn,short_qa,22,7.228817939758301,1378.5919618297187,0.026168799988226965,8,0.33333333333333337,medium,full,partial,0.5341666205181964,False,8,0.44502164502164504,37816320,12,medium,False,,,,12.347540855407715,False," yes yes yes yes yes yes
",How many continents are there?
A6_depth_ffn,short_qa,23,8.46162223815918,4729.724517086839,0.020479400001931936,8,0.33333333333333337,medium,full,partial,0.5440867421577419,False,8,0.44511755372854467,37816320,14,medium,False,,,,10.733513832092285,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,How many legs does a spider have?
A6_depth_ffn,short_qa,24,8.553531646728516,5185.033837756858,0.014731900009792298,8,0.33333333333333337,medium,full,partial,0.5440867421577419,False,8,0.44511755372854467,37816320,14,medium,False,,,,12.74414348602295,False, yes yes yes yes yes yes - - - - - - - - - - - - - - - - - -,How many sides does a triangle have?
A6_depth_ffn,short_qa,25,8.340785026550293,4191.3787939354825,0.01502190000610426,8,0.33333333333333337,medium,full,partial,0.5440867421577419,False,8,0.445165476963011,37816320,15,medium,False,,,,11.193557739257812,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,How many sides does a hexagon have?
A6_depth_ffn,short_qa,26,6.415125370025635,611.0173592784129,0.015615600001183338,8,0.33333333333333337,medium,full,partial,0.5627790248888356,False,8,0.4453091223519239,37816320,18,medium,False,,,,8.580672264099121,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,How many players are on a soccer team on the field?
A6_depth_ffn,short_qa,27,7.272179126739502,1439.6842918172895,0.010216599999694154,4,0.6666666666666667,shallow,full,partial,0.5698061885339285,False,4,0.22251082251082252,18908160,12,shallow,False,,,,7.297863960266113,False, . . . . . . . . . . . . . . . . . . . . . . . .,What is 2 plus 2?
A6_depth_ffn,short_qa,28,6.51046895980835,672.1415510658234,0.012495899994974025,4,0.6666666666666667,shallow,full,partial,0.5698061885339285,False,4,0.22251082251082252,18908160,12,shallow,False,,,,6.697922706604004,False, . . . . . . . . . . . . . . . . . . . . . . . .,What is 5 times 6?
A6_depth_ffn,short_qa,29,7.03778600692749,1138.8633777186014,0.016092699996079318,4,0.6666666666666667,shallow,full,partial,0.8266965061437526,False,4,0.2225348048762894,18908160,13,shallow,False,,,,6.4095330238342285,False, . . . . . . . . . . . . . . . . . . . . . . . .,What is 100 divided by 4?
A6_depth_ffn,short_qa,30,6.7220916748046875,830.552942533899,0.03320700000040233,8,0.33333333333333337,medium,full,partial,0.5561725490132504,False,8,0.44511755372854467,37816320,14,medium,False,,,,11.03162670135498,False, Yes!?!?!!!!!!!!!!!!!!!!!!!!!,What is the square root of 81?
A6_depth_ffn,short_qa,31,8.273782730102539,3919.7483335655975,0.02076229998783674,4,0.6666666666666667,shallow,full,partial,0.5813507912075115,False,4,0.22248682976113157,18908160,11,shallow,False,,,,8.692876815795898,False, . . . . . . . . . . . . . . . . . . . . . . . .,What is 7 squared?
A6_depth_ffn,short_qa,32,8.594537734985352,5402.071310289005,0.03334610001184046,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,18.205751419067383,False, yes yes yes yes yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes Yes,Who wrote the play Romeo and Juliet?
A6_depth_ffn,short_qa,33,9.434581756591797,12513.73045176211,0.03774569999950472,8,0.33333333333333337,medium,full,partial,0.7011370464520456,False,8,0.4450696097525788,37816320,13,medium,False,,,,18.227872848510742,False, yes yes yes yes yes .........................................................,Who developed the theory of relativity?
A6_depth_ffn,short_qa,34,7.087477684020996,1196.885067738313,0.030225099995732307,8,0.33333333333333337,medium,full,partial,0.7419083093084068,False,8,0.44526126126126125,37816320,17,medium,False,,,,24.460046768188477,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Who was the first person to walk on the Moon?
A6_depth_ffn,short_qa,35,10.253796577453613,28390.122871805364,0.02756819999194704,8,0.33333333333333337,medium,full,partial,0.6982331940972664,False,8,0.4450696097525788,37816320,13,medium,False,,,,23.251174926757812,False, yes yes yes yes yes yes......................................................,Who painted the Mona Lisa?
A6_depth_ffn,short_qa,36,7.723389148712158,2260.6081493771544,0.028094299996155314,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,20.9311466217041,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the largest ocean on Earth?
A6_depth_ffn,short_qa,37,8.461350440979004,4728.439165985402,0.022220800005015917,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,25.285179138183594,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the longest river in Africa?
A6_depth_ffn,short_qa,38,7.1319122314453125,1251.2673935167643,0.03134269999281969,8,0.33333333333333337,medium,full,partial,0.7067797319011154,False,8,0.445165476963011,37816320,15,medium,False,,,,19.472007751464844,False, yes yes yes yes yes - - - - - - - - - - - - - - - - - - -,What is the tallest mountain in the world?
A6_depth_ffn,short_qa,39,6.977850914001465,1072.6107554996267,0.030220300002838485,8,0.33333333333333337,medium,full,partial,0.7067797319011154,False,8,0.445165476963011,37816320,15,medium,False,,,,19.14175033569336,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What is the largest desert in the world?
A6_depth_ffn,short_qa,40,8.431684494018555,4590.225792078014,0.029842400006600656,8,0.33333333333333337,medium,full,partial,0.8223014197185884,False,8,0.44511755372854467,37816320,14,medium,False,,,,18.471879959106445,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What language is primarily spoken in Brazil?
A6_depth_ffn,short_qa,41,7.866670608520508,2608.865179191852,0.026767300005303696,8,0.33333333333333337,medium,full,partial,0.8223014197185884,False,8,0.44511755372854467,37816320,14,medium,False,,,,15.791281700134277,False, yes!?!!!!!!!!!!!!!!!!!!!!!!,What language is primarily spoken in Austria?
A6_depth_ffn,short_qa,42,8.996842384338379,8077.537856421093,0.02666089999547694,8,0.33333333333333337,medium,full,partial,0.8215540695344039,False,8,0.4450696097525788,37816320,13,medium,False,,,,26.8370418548584,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What currency is used in Japan?
A6_depth_ffn,short_qa,43,7.3908562660217285,1621.0936061902762,0.027887200005352497,8,0.33333333333333337,medium,full,partial,0.8230328409537006,False,8,0.445165476963011,37816320,15,medium,False,,,,20.22732925415039,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What currency is used in the United Kingdom?
A6_depth_ffn,short_qa,44,7.784045696258545,2401.9728422254443,0.029279399997903965,8,0.33333333333333337,medium,full,partial,0.7011370464520456,False,8,0.44511755372854467,37816320,14,medium,False,,,,13.860523223876953,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What is the currency of India?
A6_depth_ffn,short_qa,45,8.925237655639648,7519.370141371395,0.024947499987320043,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44521337946943484,37816320,16,medium,False,,,,20.725831985473633,False, Yes Yes Yes Yes Yes .........................................................,In which country is the Eiffel Tower?
A6_depth_ffn,short_qa,46,8.118169784545898,3354.8749787245547,0.027502200013259426,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.44511755372854467,37816320,14,medium,False,,,,14.339704513549805,False," yes yes yes yes yes yes
",In which country is the Great Wall?
A6_depth_ffn,short_qa,47,8.27505111694336,3924.7232451604477,0.025105499997152947,8,0.33333333333333337,medium,full,partial,0.7039857207770905,False,8,0.445165476963011,37816320,15,medium,False,,,,13.839241981506348,False, Yes Yes Yes Yes Yes Yes ......................................................,In which country is the Taj Mahal?
A6_depth_ffn,short_qa,48,7.01447057723999,1112.617445258389,0.030673000001115724,8,0.33333333333333337,medium,full,partial,0.8237485258742852,False,8,0.44521337946943484,37816320,16,medium,False,,,,11.9547119140625,False, yes!?!!!!!!!!!!!!!!!!!!!!!!,What colour is the sky on a clear day?
A6_depth_ffn,short_qa,49,8.636296272277832,5632.430157272121,0.031391500000609085,8,0.33333333333333337,medium,full,partial,0.8244486659311875,False,8,0.44526126126126125,37816320,17,medium,False,,,,20.056711196899414,False, yes yes yes yes yes yes - - - - - - - - - - - - - - - - - -,What colour do you get by mixing red and white?
A6_depth_ffn,short_qa,50,7.098369598388672,1209.9926913775137,0.03301429998828098,8,0.33333333333333337,medium,full,partial,0.7011370464520456,False,8,0.4450696097525788,37816320,13,medium,False,,,,17.43532371520996,False, yes yes yes yes yes yes - - - - - - - - - - - - - - - - - -,What is the opposite of hot?
A6_depth_ffn,short_qa,51,7.647624969482422,2095.6624119803478,0.03496770000492688,8,0.33333333333333337,medium,full,partial,0.7011370464520456,False,8,0.4450696097525788,37816320,13,medium,False,,,,23.01478385925293,False, yes yes yes yes yes yes - - [ [ [ [ [ ] ] ] ] ]      ,What is the opposite of ancient?
A6_depth_ffn,short_qa,52,5.582149505615234,265.6419914953296,0.036504299991065636,8,0.33333333333333337,medium,full,partial,0.7450160830335456,False,8,0.445165476963011,37816320,15,medium,False,,,,13.756226539611816,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What is the first month of the year?
A6_depth_ffn,short_qa,53,5.9018025398254395,365.69605582612667,0.03365129999292549,8,0.33333333333333337,medium,full,partial,0.7067797319011154,False,8,0.445165476963011,37816320,15,medium,False,,,,13.625093460083008,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What is the last month of the year?
A6_depth_ffn,short_qa,54,8.983648300170898,7971.662144537639,0.05766969999240246,8,0.33333333333333337,medium,full,partial,0.8163692909094903,False,8,0.44502164502164504,37816320,12,medium,False,,,,17.130685806274414,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What season comes after winter?
A6_depth_ffn,short_qa,55,9.805818557739258,18138.981178643953,0.05789530000765808,8,0.33333333333333337,medium,full,partial,0.8223014197185884,False,8,0.44511755372854467,37816320,14,medium,False,,,,16.849590301513672,False, yes yes yes yes yes .........................................................,What organ pumps blood around the body?
A6_depth_ffn,short_qa,56,8.602848052978516,5447.151295766255,0.05442909999692347,8,0.33333333333333337,medium,full,partial,0.8215540695344039,False,8,0.44511755372854467,37816320,14,medium,False,,,,13.516820907592773,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What organ is used for breathing?
A6_depth_ffn,short_qa,57,6.846883296966553,940.9436897805762,0.055969099994399585,8,0.33333333333333337,medium,full,partial,0.7011370464520456,False,8,0.4450696097525788,37816320,13,medium,False,,,,20.215600967407227,False, yes!?!?!!!!!!!!!!!!!!!!!!!!!,What is the hardest natural substance?
A6_depth_ffn,short_qa,58,9.30248737335205,10965.260010645921,0.05898830000660382,8,0.33333333333333337,medium,full,partial,0.8190040840966831,False,8,0.44497365952226314,37816320,11,medium,False,,,,19.173263549804688,False, yes!?!?!?!!!!!!!!!!!!!!!!!!!!,What do bees produce?
A6_depth_ffn,short_qa,59,7.5171051025390625,1839.235182558999,0.0543755999970017,8,0.33333333333333337,medium,full,partial,0.7067797319011154,False,8,0.44521337946943484,37816320,16,medium,False,,,,13.917372703552246,False, Yes!?!?!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,What is the young of a cat called?
