method,dataset,sample_id,loss,perplexity,latency,depth,layer_reduction,configuration,attention_mode,ffn_mode,confidence,rollback,executed_depth,relative_flops,active_parameters,sequence_length,proposed_configuration,fallback_applied,stability_status,volatility,stability_score,answer_loss,correct,generated,question
depth_adaptive,short_qa,11,5.238168239593506,188.3248203157658,0.02036439999938011,8,0.33333333333333337,medium,full,full,0.7067797319011154,False,8,0.6666666666666666,56702976,15,medium,False,,,,15.875112533569336,False," Yesterday morning, we've been asked questions about how exactly we've been able",What is the closest planet to the Sun?
depth_adaptive,short_qa,12,6.25960636138916,523.0130214626752,0.019368699999176897,8,0.33333333333333337,medium,full,full,0.7067797319011154,False,8,0.6666666666666666,56702976,15,medium,False,,,,17.716642379760742,False," Yesterday afternoon, I've been asked questions about the same thing happening in the",Which planet is known as the Red Planet?
depth_adaptive,short_qa,13,6.5322442054748535,686.9381131921028,0.02291759999934584,8,0.33333333333333337,medium,full,full,0.7039857207770905,False,8,0.6666666666666666,56702976,14,medium,False,,,,11.592257499694824,True," Well, we're gonna go ahead heretical research research, which basically boils boils",What is the chemical symbol for oxygen?
depth_adaptive,short_qa,14,6.775200843811035,875.8552554778254,0.022882599994773045,8,0.33333333333333337,medium,full,full,0.7039857207770905,False,8,0.6666666666666666,56702976,14,medium,False,,,,20.392637252807617,False, The simplest explanation explanation of why people are able accessibly accessibly accessibly access,What is the chemical symbol for gold?
depth_adaptive,short_qa,15,7.052154064178467,1155.3447510534759,0.026498200008063577,8,0.33333333333333337,medium,full,full,0.7039857207770905,False,8,0.6666666666666666,56702976,14,medium,False,,,,16.388643264770508,False, The simplest explanation explanation of why people are able accessibly accessibly accessibly access,What is the chemical symbol for iron?
depth_adaptive,short_qa,16,6.862976551055908,956.2090407836058,0.026690500002587214,8,0.33333333333333337,medium,full,full,0.8230328409537006,False,8,0.6666666666666666,56702976,15,medium,False,,,,12.910820960998535,False," Well, we're gonna be able pretty darn darnedly anytime else we've got",What gas do plants absorb from the air?
depth_adaptive,short_qa,17,6.039078235626221,419.5061707724887,0.026291799993487075,8,0.33333333333333337,medium,full,full,0.7095196152280409,False,8,0.6666666666666666,56702976,16,medium,False,,,,13.507411003112793,False," Well, we're gonna be able to get rid of the entire thing. But",What is the freezing point of water in Celsius?
depth_adaptive,short_qa,18,5.476884841918945,239.10070951946344,0.024758699990343302,8,0.33333333333333337,medium,full,full,0.7095196152280409,False,8,0.6666666666666666,56702976,16,medium,False,,,,12.00931453704834,False," Well, we're gonna be able tell how much damage caused by the same kind",What is the boiling point of water in Celsius?
depth_adaptive,short_qa,19,4.405096054077148,81.86700612523367,0.025454599992372096,8,0.33333333333333337,medium,full,full,0.5440867421577419,False,8,0.6666666666666666,56702976,14,medium,False,,,,9.315535545349121,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many days are in a week?
depth_adaptive,short_qa,20,5.161905765533447,174.49668870039136,0.020316099995397963,8,0.33333333333333337,medium,full,full,0.5440867421577419,False,8,0.6666666666666666,56702976,14,medium,False,,,,8.818711280822754,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many months are in a year?
depth_adaptive,short_qa,21,4.388708114624023,80.53630806664685,0.02070340000500437,8,0.33333333333333337,medium,full,full,0.5440867421577419,False,8,0.6666666666666666,56702976,14,medium,False,,,,11.57248306274414,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many hours are in a day?
depth_adaptive,short_qa,22,5.129706859588623,168.96757955859465,0.018374799998127855,8,0.33333333333333337,medium,full,full,0.5341666205181964,False,8,0.6666666666666666,56702976,12,medium,False,,,,11.64169692993164,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many continents are there?
depth_adaptive,short_qa,23,5.879031658172607,357.46292775608237,0.02208059999975376,8,0.33333333333333337,medium,full,full,0.5440867421577419,False,8,0.6666666666666666,56702976,14,medium,False,,,,11.561415672302246,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many legs does a spider have?
depth_adaptive,short_qa,24,6.004050254821777,405.0660964175865,0.02135219999763649,8,0.33333333333333337,medium,full,full,0.5440867421577419,False,8,0.6666666666666666,56702976,14,medium,False,,,,10.886232376098633,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many sides does a triangle have?
depth_adaptive,short_qa,25,6.261750221252441,524.1354908659948,0.02472410000336822,8,0.33333333333333337,medium,full,full,0.5440867421577419,False,8,0.6666666666666666,56702976,15,medium,False,,,,11.793194770812988,False, Exactly depends depending depending depending depending depending depending depending depending depending depending depending depending depending depending,How many sides does a hexagon have?
depth_adaptive,short_qa,26,5.777772426605225,323.0387957222716,0.018346199998632073,8,0.33333333333333337,medium,full,full,0.5627790248888356,False,8,0.6666666666666666,56702976,18,medium,False,,,,10.672796249389648,False," Yesterday afternoon, I've been asked questions about how much money they'll be",How many players are on a soccer team on the field?
depth_adaptive,short_qa,27,8.58526611328125,5352.216821796345,0.013177100001485087,4,0.6666666666666667,shallow,full,full,0.5698061885339285,False,4,0.3333333333333333,28351488,12,shallow,False,,,,9.119742393493652,False," Yes yesterdaydaysdaysdaysdaysdays (...)
",What is 2 plus 2?
depth_adaptive,short_qa,28,7.607961654663086,2014.1683399434855,0.014585400000214577,4,0.6666666666666667,shallow,full,full,0.5698061885339285,False,4,0.3333333333333333,28351488,12,shallow,False,,,,8.110210418701172,False, Yes yesterday morning nightfallfallfallfallfallfallfallfallfallfallfall,What is 5 times 6?
depth_adaptive,short_qa,29,7.681005001068115,2166.796310558917,0.015478800007258542,4,0.6666666666666667,shallow,full,full,0.8266965061437526,False,4,0.3333333333333333,28351488,13,shallow,False,,,,8.717949867248535,False, Yes yesterday morning nightfallfallfallfallfallfallfallfallfallfallfall,What is 100 divided by 4?
depth_adaptive,short_qa,30,5.31929349899292,204.23953557095945,0.021881199994822964,8,0.33333333333333337,medium,full,full,0.5561725490132504,False,8,0.6666666666666666,56702976,14,medium,False,,,,14.82314682006836,False, The difference between the two halves of the equation equation equation equation ============,What is the square root of 81?
depth_adaptive,short_qa,31,8.763653755187988,6397.443620066433,0.01315739999699872,4,0.6666666666666667,shallow,full,full,0.5813507912075115,False,4,0.3333333333333333,28351488,11,shallow,False,,,,7.8409013748168945,False," Yes yesterdaydaysdaysdaysdaysdays (...)
",What is 7 squared?
depth_adaptive,short_qa,32,6.249661445617676,517.8374788401745,0.018686499999603257,8,0.33333333333333337,medium,full,full,0.7039857207770905,False,8,0.6666666666666666,56702976,14,medium,False,,,,13.346199989318848,False, The first thing you're gonna get ridta' tha tha fuckholes who are,Who wrote the play Romeo and Juliet?
depth_adaptive,short_qa,33,5.391242980957031,219.4760205928939,0.019956099989940412,8,0.33333333333333337,medium,full,full,0.7011370464520456,False,8,0.6666666666666666,56702976,13,medium,False,,,,14.161483764648438,False," Well, we've been asked questions answered by various kinds of media outlets including the",Who developed the theory of relativity?
depth_adaptive,short_qa,34,4.737931251525879,114.1977108044576,0.021398500000941567,8,0.33333333333333337,medium,full,full,0.7419083093084068,False,8,0.6666666666666666,56702976,17,medium,False,,,,20.14840316772461,False," The first person whoever existed in the world today, namely the first person who",Who was the first person to walk on the Moon?
depth_adaptive,short_qa,35,6.132169723510742,460.43409234584857,0.02324209999642335,8,0.33333333333333337,medium,full,full,0.6982331940972664,False,8,0.6666666666666666,56702976,13,medium,False,,,,12.920144081115723,False, The first thing you're gonna get ridta' tha tha fuckholesholesholes,Who painted the Mona Lisa?
depth_adaptive,short_qa,36,5.542572021484375,255.33387985242166,0.021498399990377948,8,0.33333333333333337,medium,full,full,0.7039857207770905,False,8,0.6666666666666666,56702976,14,medium,False,,,,19.824254989624023,False, The largest amount of space space space space space space space space space space space space,What is the largest ocean on Earth?
depth_adaptive,short_qa,37,5.432893753051758,228.81040916012412,0.020435000013094395,8,0.33333333333333337,medium,full,full,0.7039857207770905,False,8,0.6666666666666666,56702976,14,medium,False,,,,18.522523880004883,False, The longest distance travelled by the entire length of the shortest distance travelled by the entire,What is the longest river in Africa?
depth_adaptive,short_qa,38,4.218491077423096,67.93090444097774,0.07554930000333115,8,0.33333333333333337,medium,full,full,0.7067797319011154,False,8,0.6666666666666666,56702976,15,medium,False,,,,15.346129417419434,False," The tallest thing imaginable, according terms of the same kind of thing happening happenings",What is the tallest mountain in the world?
depth_adaptive,short_qa,39,4.9239630699157715,137.54664142009474,0.05701059999410063,8,0.33333333333333337,medium,full,full,0.7067797319011154,False,8,0.6666666666666666,56702976,15,medium,False,,,,17.27243995666504,False, The largest portion of the world population living outside the confines of the confines of the,What is the largest desert in the world?
